timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-23T17:40:09,codecarbon,ce170e97-c24b-4b4d-8897-208e4292ea71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.130028932006098,1.752721398093131e-05,2.4582248049868525e-06,23.142857142857142,117.83706698004052,20.0,4.26067284540373e-05,0.0002333446311197,3.68167837001642e-05,0.0003127681432739,France,FRA,,,,Linux-5.15.0-136-generic-x86_64-with-glibc2.35,3.11.11,3.0.1,8,Intel(R) Xeon(R) W-2123 CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,31.02576446533203,machine,N,1.0
2025-06-13T17:10:45,codecarbon,caaefb3d-f35e-444d-bbae-d8a8bdacf890,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,170.02431447198614,0.0005391387398963,3.1709508229494294e-06,22.14745562130178,161.68358183851663,20.0,0.001042909098504,0.0076360836088653,0.000941784606579,0.0096207773139484,France,FRA,,,,Linux-5.15.0-136-generic-x86_64-with-glibc2.35,3.11.11,3.0.1,8,Intel(R) Xeon(R) W-2123 CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,31.02576446533203,machine,N,1.0
2025-06-13T17:19:27,codecarbon,054e5630-7d0a-44ad-a2e4-f0b018b10f41,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,171.67142678191885,0.0005447039928743,3.172944986158562e-06,22.17122807017543,161.78681035871176,20.0,0.0010541721980039,0.0077149814497587,0.0009509340210817,0.0097200876688444,France,FRA,,,,Linux-5.15.0-136-generic-x86_64-with-glibc2.35,3.11.11,3.0.1,8,Intel(R) Xeon(R) W-2123 CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,31.02576446533203,machine,N,1.0
2025-06-13T17:50:38,codecarbon,69dd807a-a9cb-4956-9619-4b1c26240ec2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,192.2791474587284,0.00056155557458257,2.9205224903709575e-06,21.29187499999999,146.4344032040438,20.0,0.001134244966777968,0.007821134034678323,0.0010654203451160962,0.010020799346572387,France,FRA,,,,Linux-5.15.0-136-generic-x86_64-with-glibc2.35,3.11.11,3.0.1,8,Intel(R) Xeon(R) W-2123 CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,,,31.02576446533203,machine,N,1.0
